subdir,file name,test class,timing (seconds),res (true/false),domain
first,enc-zip3,Pos,1.01,T,Polka_ls
first,substring2,Pos,0.31,T,Polka_ls
first,half,Pos,1.47,F,Polka_ls
first,mult,Pos,0.17,F,Polka_ls
first,sum4,Pos,0.1,F,Polka_ls
first,fxx,Pos,0.05,T,Polka_ls
first,nested_loop,Pos,1.11,T,Polka_ls
first,map,Pos,0.58,T,Polka_ls
first,enc-zipmap,Pos,1.33,F,Polka_ls
first,mc91_98,Pos,0.12,F,Polka_ls
first,enc-zip_map2,Pos,2.03,T,Polka_ls
first,inductive6,Pos,0.05,T,Polka_ls
first,copy_intro,Pos,0.51,T,Polka_ls
first,pldi082_unbounded1,Pos,0.37,T,Polka_ls
first,inductivea,Pos,1.81,T,Polka_ls
first,eq,Pos,1.02,T,Polka_ls
first,flow,Pos,0.03,T,Polka_ls
first,inductive2,Pos,0.05,T,Polka_ls
first,inductive1-3,Pos,1.01,T,Polka_ls
first,inductive3,Pos,0.05,T,Polka_ls
first,enc-zip_map,Pos,1.46,T,Polka_ls
first,inductive1-2,Pos,0.17,F,Polka_ls
first,gulwani_cegar1,Pos,0.39,T,Polka_ls
first,xyz2,Pos,0.03,T,Polka_ls
first,xy10,Pos,0.82,T,Polka_ls
first,01_ic3,Pos,0.16,T,Polka_ls
first,hanoi,Pos,0.59,F,Polka_ls
first,addition,Pos,1.47,T,Polka_ls
first,sum,Pos,0.09,T,Polka_ls
first,up_down_stair,Pos,0.78,T,Polka_ls
first,up2,Pos,0.55,T,Polka_ls
first,inductive1-1,Pos,1.03,T,Polka_ls
first,mc91_95,Pos,0.1,F,Polka_ls
first,inductive4,Pos,0.12,F,Polka_ls
first,lock,Pos,0.13,F,Polka_ls
first,mc91,Pos,0.09,F,Polka_ls
first,xyz,Pos,0.03,T,Polka_ls
first,enc-rev_accum,Pos,0.99,T,Polka_ls
first,inductive5,Pos,timeout,ER,Polka_ls
first,seq-len,Pos,1.5,F,Polka_ls
first,inductive3-2,Pos,0.06,T,Polka_ls
first,pldi082_unbounded2,Pos,0.15,T,Polka_ls
first,file,Pos,2.15,T,Polka_ls
first,xy4,Pos,0.03,T,Polka_ls
first,sum_intro,Pos,0.15,T,Polka_ls
first,odd_even,Pos,1.4,F,Polka_ls
first,is_prime,Pos,2.15,T,Polka_ls
first,for_bounded_loop1,Pos,0.63,T,Polka_ls
first,map_map,Pos,0.61,T,Polka_ls
first,xy0,Pos,0.18,T,Polka_ls
first,prog2,Pos,0.12,T,Polka_ls
first,sum3,Pos,0.1,T,Polka_ls
first,fib,Pos,0.08,T,Polka_ls
first,svd,Pos,8.84,T,Polka_ls
first,ack,Pos,0.33,F,Polka_ls
first,enc-zip,Pos,1.0,F,Polka_ls
first,gcd,Pos,0.26,F,Polka_ls
first,sum6,Pos,0.1,F,Polka_ls
first,enc-zip4,Pos,1.34,F,Polka_ls
first,recHanoi03,Pos,0.14,T,Polka_ls
first,enc-rev_append-1,Pos,1.24,T,Polka_ls
first,sum2,Pos,0.1,T,Polka_ls
first,gib,Pos,0.4,F,Polka_ls
first,mult_twice,Pos,1.46,F,Polka_ls
first,seq-len1,Pos,1.72,F,Polka_ls
first,substring1,Pos,0.32,T,Polka_ls
