subdir,file name,test class,timing (seconds),res (true/false),domain
first,inductive3-2,Pos,0.08,T,Polka_st
first,pldi082_unbounded2,Pos,0.31,T,Polka_st
first,file,Pos,4.98,T,Polka_st
first,xy4,Pos,0.48,F,Polka_st
first,sum_intro,Pos,0.33,F,Polka_st
first,map_map,Pos,0.13,T,Polka_st
first,xy0,Pos,0.46,T,Polka_st
first,prog2,Pos,0.18,T,Polka_st
first,sum3,Pos,0.12,F,Polka_st
first,fib,Pos,0.2,F,Polka_st
first,svd,Pos,27.43,T,Polka_st
first,ack,Pos,1.52,F,Polka_st
first,enc-zip,Pos,0.23,T,Polka_st
first,gcd,Pos,0.93,F,Polka_st
first,enc-zip4,Pos,0.26,T,Polka_st
first,recHanoi03,Pos,0.12,T,Polka_st
first,enc-rev_append-1,Pos,0.32,T,Polka_st
first,sum2,Pos,0.11,F,Polka_st
first,gib,Pos,1.21,F,Polka_st
first,seq-len1,Pos,6.04,T,Polka_st
first,substring1,Pos,0.67,T,Polka_st
high,map_2,Pos,0.84,T,Polka_st
high,flip_twice_1,Pos,1.13,T,Polka_st
high,fact_exn,Pos,0.29,T,Polka_st
high,inc,Pos,0.9,T,Polka_st
high,intro3,Pos,0.12,T,Polka_st
high,neg1,Pos,0.27,T,Polka_st
high,repeat_order,Pos,0.43,T,Polka_st
high,intro-ord2,Pos,0.74,T,Polka_st
high,foldr,Pos,1.94,T,Polka_st
high,sum_cps,Pos,0.66,T,Polka_st
high,sigma_sum,Pos,0.25,T,Polka_st
high,apply_twice,Pos,0.14,T,Polka_st
high,intro-ord3,Pos,3.68,T,Polka_st
high,intro2,Pos,0.11,T,Polka_st
high,repeat4,Pos,0.26,T,Polka_st
high,hors,Pos,0.64,T,Polka_st
high,repeat,Pos,0.41,T,Polka_st
high,intro1,Pos,0.1,T,Polka_st
high,app-lin-ord3,Pos,0.71,T,Polka_st
high,foldl,Pos,1.49,T,Polka_st
high,hrec,Pos,0.84,T,Polka_st
high,app-nonrec,Pos,0.12,T,Polka_st
high,app-lin-ord2,Pos,0.23,T,Polka_st
high,max,Pos,0.57,T,Polka_st
high,apply,Pos,0.32,T,Polka_st
high,twice,Pos,0.12,T,Polka_st
high,neg2,Pos,0.19,T,Polka_st
high,exception,Pos,0.1,T,Polka_st
high,power,Pos,1.34,T,Polka_st
high,mixed_id,Pos,0.1,T,Polka_st
high,app-succ,Pos,2.23,T,Polka_st
high,call_back,Pos,0.11,T,Polka_st
high,flip_twice_2,Pos,0.43,F,Polka_st
high,exc-fact,Pos,0.32,T,Polka_st
high,multi_compose,Pos,0.48,T,Polka_st
high,recursive,Pos,0.84,T,Polka_st
high,mc91_cps,Pos,0.83,T,Polka_st
high,exc-simple,Pos,0.1,T,Polka_st
negative,zip00,Neg,13.85,T,Polka_st
negative,indirectHO01,Neg,1.04,F,Polka_st
negative,xyz2,Neg,1.38,T,Polka_st
negative,xy10,Neg,0.42,T,Polka_st
negative,01_ic3,Neg,0.22,T,Polka_st
negative,ex23,Neg,0.28,T,Polka_st
negative,inductive1-1,Neg,0.26,T,Polka_st
negative,repeat,Neg,0.19,T,Polka_st
negative,xyz,Neg,1.51,T,Polka_st
negative,zip_unzip,Neg,0.55,T,Polka_st
negative,xy4,Neg,0.48,T,Polka_st
negative,Ackermann00,Neg,20.85,T,Polka_st
negative,compose,Neg,0.13,T,Polka_st
negative,up_down01,Neg,6.43,T,Polka_st
negative,binomial00,Neg,4.07,T,Polka_st
