tool		drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo
run set		NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRdirect.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL0-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPtrue-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRtrans.effects	NOTEnov14new900-TL1-TPfalse-THtrue-DMls-TRtrans.effects
../../tests/effects/tos/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
disj-nondet.yml	disj-nondet.yml	true	3.560506429	3.5620990400202572	52.441088	true	11.839967145	11.843887124909088	34.234368	true	8.118568537	8.122561807045713	37.076992	TIMEOUT	931.485793	931.5027140881866	410.259456	TIMEOUT	900.247215507	900.3440039618872	413.274112	unknown	555.445718	555.5071850849781	160.088064
nondet_max.yml	nondet_max.yml	true	0.687853316	0.6889975850936025	18.522112	true	1.680384307	1.681837948039174	15.364096	true	1.593423028	1.5955472839996219	15.347712	OUT OF MEMORY	44.144132102	44.15397866885178	999.997440	true	499.105514487	499.1465606549755	204.926976	true	61.247043439	61.2521737809293	95.088640
order-irrel-nondet.yml	order-irrel-nondet.yml	unknown	2.121697591	2.123521771049127	33.013760	true	4.442658853	4.446297239046544	22.446080	unknown	3.742528547	3.7450605949852616	24.879104	unknown	230.462294	230.4676866910886	211.898368	unknown	413.760213306	413.7694447829854	200.388608	unknown	193.782419	193.78726671193726	167.591936
