subdir,file name,test class,timing (seconds),res (true/false),domain
high,a-dotprod,Pos,6.16,F,OctPolka
high,a-copy-print,Pos,8.34,F,OctPolka
high,app-lin-ord2,Pos,0.06,F,OctPolka
high,sigma_sum,Pos,0.4,T,OctPolka
high,repeat_mochi,Pos,1.01,T,OctPolka
high,multi_compose,Pos,0.12,F,OctPolka
high,bcopy4,Pos,0.99,T,OctPolka
high,exception,Pos,0.01,T,OctPolka
high,repeat_order,Pos,1.1,T,OctPolka
high,apply,Pos,0.05,T,OctPolka
high,mc91_cps,Pos,0.49,F,OctPolka
high,inc,Pos,2.36,T,OctPolka
termination,up_down06,Pos,26.95,T,OctPolka
termination,CE-1CFA03,Pos,27.86,T,OctPolka
termination,zip02,Pos,14.61,T,OctPolka
termination,binomial05,Pos,0.0,T,OctPolka
termination,append02,Pos,0.01,T,OctPolka
termination,CE-1CFA08,Pos,87.63,T,OctPolka
termination,toChurch01,Pos,9.17,T,OctPolka
termination,CE-Jones_Bohr02,Pos,17.06,T,OctPolka
termination,CE-1CFA06,Pos,85.44,T,OctPolka
termination,binomial03,Pos,0.01,T,OctPolka
termination,binomial02,Pos,0.01,T,OctPolka
termination,toChurch05,Pos,62.95,T,OctPolka
termination,up_down04,Pos,4.12,T,OctPolka
termination,Ackermann03,Pos,0.01,T,OctPolka
termination,CE-1CFA09,Pos,118.59,T,OctPolka
termination,x_plus_2_pow_n02,Pos,6.94,T,OctPolka
termination,CE-0CFA05,Pos,204.05,T,OctPolka
termination,binomial00,Pos,0.0,T,OctPolka
termination,indirectHO03,Pos,8.73,T,OctPolka
termination,Ackermann01,Pos,87.37,T,OctPolka
termination,churchNum03,Pos,203.0,T,OctPolka
termination,CE-1CFA01,Pos,29.3,T,OctPolka
termination,alias_partial00,Pos,0.62,T,OctPolka
termination,Fibonacci00,Pos,1.14,T,OctPolka
termination,CE-0CFA00,Pos,8.37,T,OctPolka
termination,McCarthy9102,Pos,5.98,T,OctPolka
termination,CE-1CFA02,Pos,28.45,T,OctPolka
termination,toChurch04,Pos,38.64,T,OctPolka
termination,indirect02,Pos,6.3,T,OctPolka
termination,CE-0CFA01,Pos,9.36,T,OctPolka
termination,toChurch03,Pos,37.54,T,OctPolka
termination,Ackermann02,Pos,0.01,T,OctPolka
termination,zip01,Pos,10.31,T,OctPolka
termination,append00,Pos,0.0,T,OctPolka
termination,indirect00,Pos,1.68,T,OctPolka
termination,alias_partial02,Pos,0.43,T,OctPolka
termination,x_plus_2_pow_n00,Pos,45.66,T,OctPolka
termination,Fibonacci02,Pos,2.72,T,OctPolka
termination,x_plus_2_pow_n04,Pos,10.41,T,OctPolka
termination,binomial01,Pos,0.01,T,OctPolka
termination,up_down03,Pos,4.05,T,OctPolka
termination,x_plus_2_pow_n03,Pos,7.2,T,OctPolka
termination,up_down01,Pos,4.11,T,OctPolka
termination,alias_partial01,Pos,0.44,T,OctPolka
