subdir,file name,test class,timing (seconds),res (true/false),domain
first,fxx,Pos,0.01,T,Oct
first,sum3,Pos,0.06,F,Oct
first,mc91_98,Pos,0.84,T,Oct
first,pldi082_unbounded1,Pos,1.09,F,Oct
first,seq-len,Pos,11.51,F,Oct
first,addition,Pos,1.4,F,Oct
first,inductive5-2,Pos,0.23,T,Oct
first,substring2,Pos,0.66,T,Oct
first,svd,Pos,timeout,ER,Oct
first,inductive,Pos,110.34,F,Oct
first,sum4,Pos,0.06,F,Oct
first,enc-zip3,Pos,0.36,F,Oct
first,gcd,Pos,3.17,F,Oct
first,inductive1-3,Pos,30.27,T,Oct
first,enc-zip_map,Pos,0.51,F,Oct
first,enc-zip,Pos,0.26,F,Oct
first,xyz,Pos,3.96,F,Oct
first,recHanoi03,Pos,0.08,T,Oct
first,up_down_stair,Pos,15.38,T,Oct
first,seq-len1,Pos,14.81,F,Oct
first,inductive6-3,Pos,0.01,F,Oct
first,enc-zip4,Pos,0.28,F,Oct
first,copy_intro,Pos,0.15,F,Oct
first,mc91_99,Pos,0.78,T,Oct
first,for_bounded_loop1,Pos,2.49,F,Oct
first,enc-rev_accum,Pos,0.18,F,Oct
first,inductive1-2,Pos,29.35,T,Oct
first,xy10,Pos,0.61,T,Oct
first,gulwani_cegar1,Pos,0.79,T,Oct
first,hanoi,Pos,14.19,F,Oct
first,inductive4-1,Pos,timeout,ER,Oct
first,xy4,Pos,0.6,T,Oct
first,eq,Pos,87.73,T,Oct
first,nested_loop,Pos,22.55,F,Oct
first,mult_twice,Pos,0.51,F,Oct
first,mc91,Pos,0.79,T,Oct
first,inductive4,Pos,timeout,ER,Oct
first,sum_intro,Pos,0.09,F,Oct
first,inductive6-2,Pos,0.01,T,Oct
first,file,Pos,17.65,F,Oct
first,enc-zip_map2,Pos,0.4,F,Oct
first,mult,Pos,0.2,F,Oct
first,is_prime,Pos,timeout,ER,Oct
first,map_map,Pos,0.14,T,Oct
first,ack,Pos,219.02,T,Oct
first,inductive3,Pos,0.03,T,Oct
first,sum6,Pos,0.06,F,Oct
first,inductive2,Pos,0.03,T,Oct
first,inductivea,Pos,0.41,F,Oct
first,substring1,Pos,0.56,T,Oct
first,inductive3-2,Pos,0.06,T,Oct
first,odd_even,Pos,0.15,F,Oct
first,fib,Pos,0.49,F,Oct
first,xyz2,Pos,4.02,F,Oct
first,gib,Pos,8.21,T,Oct
first,pldi082_unbounded2,Pos,0.48,T,Oct
first,inductive5,Pos,0.2,T,Oct
first,xy0,Pos,0.18,T,Oct
first,prog2,Pos,0.18,T,Oct
first,enc-rev_append,Pos,1.24,F,Oct
first,flow,Pos,0.0,T,Oct
first,inductive3-3,Pos,0.03,T,Oct
first,gib2,Pos,6.14,T,Oct
first,inductive6,Pos,0.01,T,Oct
first,half,Pos,4.7,F,Oct
first,up2,Pos,1.53,F,Oct
first,sum2,Pos,0.06,F,Oct
first,01_ic3,Pos,0.18,T,Oct
first,mc91_95,Pos,1.85,F,Oct
first,map,Pos,0.06,F,Oct
first,enc-zipmap,Pos,0.39,F,Oct
first,lock,Pos,0.01,F,Oct
first,sum,Pos,0.06,F,Oct
array,a-reverse,Pos,2.21,T,Oct
array,bcopy,Pos,2.28,T,Oct
array,a-split,Pos,19.27,F,Oct
array,a-mapi,Pos,8.18,T,Oct
array,a-iter,Pos,2.57,T,Oct
array,a-dropn,Pos,264.47,T,Oct
array,a-sub,Pos,8.95,F,Oct
array,a-append,Pos,12.56,F,Oct
array,a-init2,Pos,0.73,F,Oct
array,a-init1,Pos,5.82,F,Oct
array,a-map,Pos,6.22,T,Oct
array,a-dotprod,Pos,3.75,T,Oct
array,a-copy-print,Pos,3.25,T,Oct
high,app-nonrec,Pos,0.01,T,Oct
high,exc-simple,Pos,0.01,T,Oct
high,kmp,Pos,timeout,ER,Oct
high,repeat,Pos,0.87,F,Oct
high,max,Pos,0.06,T,Oct
high,hrec,Pos,timeout,ER,Oct
high,bcopy,Pos,1.83,T,Oct
high,fact_exn,Pos,0.4,T,Oct
high,intro-ord3,Pos,5.25,T,Oct
high,apply-cr,Pos,0.14,T,Oct
high,twice,Pos,0.02,T,Oct
high,foldr,Pos,4.93,T,Oct
high,flip_twice_2,Pos,0.07,F,Oct
high,dotprod3,Pos,5.27,T,Oct
high,map_2,Pos,1.92,F,Oct
high,inc3,Pos,1.52,T,Oct
high,recursive,Pos,timeout,ER,Oct
high,call_back,Pos,0.01,F,Oct
high,mixed_id,Pos,0.0,T,Oct
high,dotprod4,Pos,5.68,T,Oct
high,bsearch,Pos,4.19,F,Oct
high,intro-ord2,Pos,0.84,T,Oct
high,apply_twice,Pos,0.03,T,Oct
