subdir,file name,test class,timing (seconds),res (true/false),domain
first,sum_intro,Pos,0.18,T,Polka_st
first,map_map,Pos,0.86,T,Polka_st
first,xy0,Pos,0.69,T,Polka_st
first,prog2,Pos,0.25,T,Polka_st
first,sum3,Pos,0.11,F,Polka_st
first,fib,Pos,0.09,T,Polka_st
first,svd,Pos,16.09,T,Polka_st
first,ack,Pos,0.45,F,Polka_st
first,enc-zip,Pos,0.3,T,Polka_st
first,gcd,Pos,0.42,F,Polka_st
first,enc-zip4,Pos,0.4,T,Polka_st
first,recHanoi03,Pos,0.14,T,Polka_st
first,enc-rev_append-1,Pos,2.04,T,Polka_st
first,sum2,Pos,0.09,T,Polka_st
first,gib,Pos,0.56,F,Polka_st
first,seq-len1,Pos,3.59,T,Polka_st
first,substring1,Pos,0.36,T,Polka_st
high,map_2,Pos,0.48,T,Polka_st
high,flip_twice_1,Pos,0.68,T,Polka_st
high,fact_exn,Pos,0.21,F,Polka_st
high,inc,Pos,0.43,T,Polka_st
high,intro3,Pos,0.1,T,Polka_st
high,neg1,Pos,0.15,F,Polka_st
high,repeat_order,Pos,0.56,T,Polka_st
high,intro-ord2,Pos,0.47,T,Polka_st
high,foldr,Pos,1.37,T,Polka_st
high,sum_cps,Pos,0.23,T,Polka_st
high,sigma_sum,Pos,0.14,T,Polka_st
high,apply_twice,Pos,0.09,F,Polka_st
high,intro-ord3,Pos,1.14,T,Polka_st
high,intro2,Pos,0.09,T,Polka_st
high,repeat4,Pos,0.79,T,Polka_st
high,hors,Pos,0.91,T,Polka_st
high,repeat,Pos,0.6,T,Polka_st
high,intro1,Pos,0.09,T,Polka_st
high,app-lin-ord3,Pos,0.58,T,Polka_st
high,foldl,Pos,2.9,T,Polka_st
high,hrec,Pos,0.76,T,Polka_st
high,app-nonrec,Pos,0.09,T,Polka_st
high,app-lin-ord2,Pos,0.2,T,Polka_st
high,max,Pos,0.36,F,Polka_st
high,apply,Pos,1.41,T,Polka_st
high,twice,Pos,0.09,T,Polka_st
high,neg2,Pos,0.15,T,Polka_st
high,exception,Pos,0.07,T,Polka_st
high,power,Pos,1.04,T,Polka_st
high,mixed_id,Pos,0.08,T,Polka_st
high,app-succ,Pos,1.22,T,Polka_st
high,call_back,Pos,0.07,T,Polka_st
high,flip_twice_2,Pos,0.2,F,Polka_st
high,exc-fact,Pos,0.24,F,Polka_st
high,multi_compose,Pos,0.28,T,Polka_st
high,recursive,Pos,0.81,T,Polka_st
high,mc91_cps,Pos,0.36,F,Polka_st
high,exc-simple,Pos,0.09,T,Polka_st
array,a-copy-print,Pos,0.85,T,Polka_st
array,a-split,Pos,1.99,T,Polka_st
array,a-dropn,Pos,4.38,T,Polka_st
array,a-sub,Pos,2.9,T,Polka_st
array,bcopy,Pos,0.98,T,Polka_st
array,a-init1,Pos,0.56,F,Polka_st
array,a-map,Pos,2.42,T,Polka_st
array,a-iter,Pos,1.22,T,Polka_st
array,a-dotprod,Pos,0.86,T,Polka_st
array,a-reverse,Pos,1.86,T,Polka_st
array,a-mapi,Pos,2.21,T,Polka_st
array,a-init2,Pos,2.46,F,Polka_st
array,a-append,Pos,1.57,T,Polka_st
negative,zip00,Neg,9.49,T,Polka_st
negative,indirectHO01,Neg,0.86,F,Polka_st
negative,xyz2,Neg,0.97,T,Polka_st
negative,xy10,Neg,0.91,T,Polka_st
negative,01_ic3,Neg,0.15,T,Polka_st
negative,ex23,Neg,0.14,T,Polka_st
negative,inductive1-1,Neg,1.55,T,Polka_st
negative,repeat,Neg,0.64,T,Polka_st
negative,xyz,Neg,1.1,T,Polka_st
negative,zip_unzip,Neg,0.57,T,Polka_st
negative,xy4,Neg,0.46,T,Polka_st
negative,Ackermann00,Neg,13.26,T,Polka_st
negative,compose,Neg,0.1,T,Polka_st
negative,up_down01,Neg,6.31,T,Polka_st
negative,binomial00,Neg,2.07,T,Polka_st
