subdir,file name,test class,timing (seconds),res (true/false),domain
high,intro1,Pos,0.26,T,Ppl_st
high,app-lin-ord3,Pos,2.68,T,Ppl_st
high,foldl,Pos,2.0,T,Ppl_st
high,hrec,Pos,0.45,T,Ppl_st
high,app-nonrec,Pos,0.28,T,Ppl_st
high,app-lin-ord2,Pos,0.76,T,Ppl_st
high,max,Pos,1.87,F,Ppl_st
high,apply,Pos,0.75,T,Ppl_st
high,twice,Pos,0.32,T,Ppl_st
high,neg2,Pos,0.51,T,Ppl_st
high,exception,Pos,0.22,T,Ppl_st
high,power,Pos,2.72,T,Ppl_st
high,mixed_id,Pos,0.2,T,Ppl_st
high,app-succ,Pos,3.77,T,Ppl_st
high,call_back,Pos,0.3,T,Ppl_st
high,flip_twice_2,Pos,1.03,F,Ppl_st
high,exc-fact,Pos,0.56,T,Ppl_st
high,multi_compose,Pos,1.36,T,Ppl_st
high,recursive,Pos,0.46,T,Ppl_st
high,mc91_cps,Pos,1.33,F,Ppl_st
high,exc-simple,Pos,0.24,T,Ppl_st
