subdir,file name,test class,timing (seconds),res (true/false),domain
first,up_down_stair,Pos,3.0,T,Ppl_st
first,up2,Pos,2.16,F,Ppl_st
first,inductive1-1,Pos,0.4,T,Ppl_st
first,mc91_95,Pos,0.25,F,Ppl_st
first,inductive4,Pos,0.42,F,Ppl_st
first,lock,Pos,0.68,F,Ppl_st
first,mc91,Pos,0.25,F,Ppl_st
first,xyz,Pos,2.74,F,Ppl_st
first,enc-rev_accum,Pos,0.36,T,Ppl_st
first,inductive5,Pos,0.34,F,Ppl_st
first,seq-len,Pos,11.58,F,Ppl_st
first,inductive3-2,Pos,0.18,T,Ppl_st
first,pldi082_unbounded2,Pos,0.69,T,Ppl_st
first,file,Pos,12.83,T,Ppl_st
first,xy4,Pos,0.88,F,Ppl_st
first,sum_intro,Pos,0.34,T,Ppl_st
first,map_map,Pos,0.19,T,Ppl_st
first,xy0,Pos,0.77,T,Ppl_st
first,prog2,Pos,0.3,T,Ppl_st
first,sum3,Pos,0.19,F,Ppl_st
first,fib,Pos,0.18,T,Ppl_st
first,svd,Pos,61.02,T,Ppl_st
first,ack,Pos,1.35,F,Ppl_st
first,enc-zip,Pos,0.43,T,Ppl_st
first,gcd,Pos,1.32,F,Ppl_st
first,enc-zip4,Pos,0.48,T,Ppl_st
first,recHanoi03,Pos,0.17,T,Ppl_st
first,enc-rev_append-1,Pos,0.62,T,Ppl_st
first,sum2,Pos,0.2,F,Ppl_st
first,gib,Pos,1.87,F,Ppl_st
first,seq-len1,Pos,13.02,T,Ppl_st
first,substring1,Pos,1.54,T,Ppl_st
negative,zip00,Neg,36.77,T,Ppl_st
negative,indirectHO01,Neg,3.02,F,Ppl_st
negative,xyz2,Neg,2.41,T,Ppl_st
negative,xy10,Neg,0.78,T,Ppl_st
negative,01_ic3,Neg,0.55,T,Ppl_st
negative,ex23,Neg,0.52,T,Ppl_st
negative,inductive1-1,Neg,0.4,T,Ppl_st
negative,repeat,Neg,0.26,T,Ppl_st
negative,xyz,Neg,2.77,T,Ppl_st
negative,zip_unzip,Neg,0.31,T,Ppl_st
negative,xy4,Neg,0.81,T,Ppl_st
negative,Ackermann00,Neg,59.56,T,Ppl_st
negative,compose,Neg,0.32,T,Ppl_st
negative,up_down01,Neg,27.02,T,Ppl_st
negative,binomial00,Neg,8.64,T,Ppl_st
array,a-copy-print,Pos,2.8,T,Ppl_st
array,a-split,Pos,7.79,T,Ppl_st
array,a-dropn,Pos,17.12,T,Ppl_st
array,a-sub,Pos,9.62,T,Ppl_st
array,bcopy,Pos,3.64,T,Ppl_st
array,a-init1,Pos,2.08,F,Ppl_st
array,a-map,Pos,2.62,T,Ppl_st
array,a-iter,Pos,1.04,T,Ppl_st
array,a-dotprod,Pos,3.07,T,Ppl_st
array,a-reverse,Pos,1.14,T,Ppl_st
array,a-mapi,Pos,4.34,T,Ppl_st
array,a-init2,Pos,1.26,F,Ppl_st
array,a-append,Pos,5.24,T,Ppl_st
