subdir,file name,test class,timing (seconds),res (true/false),domain
termination,up_down06,Pos,20.87,T,Oct
termination,CE-1CFA03,Pos,27.53,T,Oct
termination,zip02,Pos,5.49,T,Oct
termination,binomial05,Pos,0.0,T,Oct
termination,append02,Pos,0.0,T,Oct
termination,CE-1CFA08,Pos,88.48,T,Oct
termination,toChurch01,Pos,9.25,T,Oct
termination,CE-Jones_Bohr02,Pos,9.73,T,Oct
termination,CE-1CFA06,Pos,87.28,T,Oct
termination,binomial03,Pos,0.01,T,Oct
termination,binomial02,Pos,0.01,T,Oct
termination,toChurch05,Pos,57.53,T,Oct
termination,up_down04,Pos,2.77,T,Oct
termination,Ackermann03,Pos,0.0,T,Oct
termination,CE-1CFA09,Pos,117.0,T,Oct
termination,x_plus_2_pow_n02,Pos,4.92,T,Oct
termination,CE-0CFA05,Pos,245.1,T,Oct
termination,binomial00,Pos,0.0,T,Oct
termination,indirectHO03,Pos,6.29,T,Oct
termination,Ackermann01,Pos,32.14,T,Oct
termination,churchNum03,Pos,258.48,T,Oct
termination,CE-1CFA01,Pos,30.34,T,Oct
termination,alias_partial00,Pos,0.26,T,Oct
termination,Fibonacci00,Pos,0.2,T,Oct
termination,CE-0CFA00,Pos,7.86,T,Oct
termination,McCarthy9102,Pos,0.99,T,Oct
termination,CE-1CFA02,Pos,28.84,T,Oct
termination,toChurch04,Pos,50.22,T,Oct
termination,indirect02,Pos,3.52,T,Oct
termination,CE-0CFA01,Pos,8.48,T,Oct
termination,toChurch03,Pos,46.51,T,Oct
termination,Ackermann02,Pos,0.0,T,Oct
termination,zip01,Pos,3.98,T,Oct
termination,append00,Pos,0.0,T,Oct
termination,indirect00,Pos,0.82,T,Oct
termination,alias_partial02,Pos,0.25,T,Oct
termination,x_plus_2_pow_n00,Pos,13.09,T,Oct
termination,Fibonacci02,Pos,0.64,T,Oct
termination,x_plus_2_pow_n04,Pos,8.01,T,Oct
termination,binomial01,Pos,0.01,T,Oct
termination,up_down03,Pos,2.6,T,Oct
termination,x_plus_2_pow_n03,Pos,5.25,T,Oct
termination,up_down01,Pos,2.67,T,Oct
termination,alias_partial01,Pos,0.2,T,Oct
termination,churchNum01,Pos,61.74,T,Oct
termination,CE-0CFA02,Pos,7.81,T,Oct
termination,Fibonacci03,Pos,0.58,T,Oct
termination,Ackermann04,Pos,0.0,T,Oct
termination,McCarthy9101,Pos,0.44,T,Oct
termination,toChurch00,Pos,103.7,T,Oct
termination,indirectHO02,Pos,3.82,T,Oct
termination,up_down00,Pos,2.57,T,Oct
termination,CE-1CFA00,Pos,29.45,T,Oct
termination,up_down05,Pos,3.14,T,Oct
termination,CE-Jones_Bohr03,Pos,1.81,T,Oct
termination,CE-1CFA04,Pos,206.28,T,Oct
termination,CE-0CFA04,Pos,34.22,T,Oct
termination,indirectHO01,Pos,0.29,T,Oct
termination,McCarthy9100,Pos,0.39,T,Oct
termination,alias_partial03,Pos,0.54,T,Oct
termination,indirectHO00,Pos,0.87,T,Oct
termination,Ackermann05,Pos,0.0,T,Oct
termination,CE-0CFA03,Pos,7.93,T,Oct
termination,zip00,Pos,3.42,T,Oct
termination,churchNum02,Pos,269.93,T,Oct
termination,CE-1CFA07,Pos,88.69,T,Oct
termination,Ackermann00,Pos,29.59,T,Oct
termination,toChurch02,Pos,9.01,T,Oct
termination,indirect03,Pos,3.73,T,Oct
termination,CE-1CFA05,Pos,timeout,ER,Oct
termination,binomial04,Pos,0.01,T,Oct
termination,Ackermann06,Pos,0.01,T,Oct
termination,McCarthy9103,Pos,0.81,T,Oct
termination,append01,Pos,0.0,T,Oct
termination,indirect01,Pos,16.14,T,Oct
termination,up_down02,Pos,3.1,T,Oct
termination,CE-Jones_Bohr01,Pos,33.48,T,Oct
termination,CE-Jones_Bohr00,Pos,8.85,T,Oct
termination,up_down07,Pos,20.21,T,Oct
termination,Fibonacci01,Pos,0.24,T,Oct
negative,repeat,Neg,0.08,T,Oct
negative,zip_unzip,Neg,0.36,T,Oct
negative,ex23,Neg,0.09,T,Oct
negative,xyz,Neg,0.54,T,Oct
negative,binomial00,Neg,1.55,T,Oct
negative,compose,Neg,0.01,T,Oct
negative,ack01false,Neg,0.52,T,Oct
negative,xy10,Neg,0.08,T,Oct
negative,xy4,Neg,0.13,T,Oct
negative,inductive1-1,Neg,0.17,T,Oct
negative,up_down01,Neg,0.37,T,Oct
negative,xyz2,Neg,0.57,T,Oct
negative,indirectHO01,Neg,0.73,T,Oct
