subdir,file name,test class,timing (seconds),res (true/false),domain
array,a-copy-print,Pos,3.18,T,Ppl_st
array,a-split,Pos,8.95,T,Ppl_st
array,a-dropn,Pos,18.73,T,Ppl_st
array,a-sub,Pos,11.03,T,Ppl_st
array,bcopy,Pos,3.94,T,Ppl_st
array,a-init1,Pos,2.33,F,Ppl_st
array,a-map,Pos,2.82,T,Ppl_st
array,a-iter,Pos,1.05,T,Ppl_st
array,a-dotprod,Pos,3.41,T,Ppl_st
array,a-reverse,Pos,1.17,T,Ppl_st
array,a-mapi,Pos,4.11,T,Ppl_st
array,a-init2,Pos,1.34,F,Ppl_st
array,a-append,Pos,6.2,T,Ppl_st
negative,zip00,Neg,43.85,T,Ppl_st
negative,indirectHO01,Neg,39.82,T,Ppl_st
negative,xyz2,Neg,2.67,T,Ppl_st
negative,xy10,Neg,0.81,T,Ppl_st
negative,01_ic3,Neg,0.54,T,Ppl_st
negative,ex23,Neg,0.54,T,Ppl_st
negative,inductive1-1,Neg,0.39,T,Ppl_st
negative,repeat,Neg,0.27,T,Ppl_st
negative,xyz,Neg,2.63,T,Ppl_st
negative,zip_unzip,Neg,0.3,T,Ppl_st
negative,xy4,Neg,0.75,T,Ppl_st
negative,Ackermann00,Neg,66.67,T,Ppl_st
negative,compose,Neg,0.34,T,Ppl_st
negative,up_down01,Neg,30.96,T,Ppl_st
negative,binomial00,Neg,9.46,T,Ppl_st
first,inductive6-2,Pos,0.28,T,Ppl_st
first,mc91_99,Pos,0.25,F,Ppl_st
first,enc-rev_append-2,Pos,0.6,T,Ppl_st
first,gib2,Pos,1.81,T,Ppl_st
first,enc-zip3,Pos,0.39,T,Ppl_st
first,substring2,Pos,1.95,T,Ppl_st
first,mult,Pos,0.34,T,Ppl_st
first,sum4,Pos,0.2,F,Ppl_st
first,fxx,Pos,0.15,T,Ppl_st
first,map,Pos,0.17,T,Ppl_st
first,enc-zipmap,Pos,0.81,T,Ppl_st
first,lcm,Pos,1.9,F,Ppl_st
first,mc91_98,Pos,0.25,F,Ppl_st
first,enc-zip_map2,Pos,0.73,T,Ppl_st
first,inductive6,Pos,0.13,T,Ppl_st
first,copy_intro,Pos,0.19,T,Ppl_st
first,pldi082_unbounded1,Pos,1.8,F,Ppl_st
first,flow,Pos,0.05,T,Ppl_st
first,inductive2,Pos,0.1,T,Ppl_st
first,inductive1-3,Pos,0.47,T,Ppl_st
first,inductive3,Pos,0.16,T,Ppl_st
first,enc-zip_map,Pos,0.72,T,Ppl_st
first,inductive1-2,Pos,0.74,F,Ppl_st
first,gulwani_cegar1,Pos,2.98,T,Ppl_st
first,xyz2,Pos,3.06,T,Ppl_st
first,xy10,Pos,0.89,T,Ppl_st
first,01_ic3,Pos,0.54,T,Ppl_st
first,sum,Pos,0.18,T,Ppl_st
first,up_down_stair,Pos,3.24,T,Ppl_st
first,up2,Pos,2.26,F,Ppl_st
first,inductive1-1,Pos,0.42,T,Ppl_st
first,mc91_95,Pos,0.24,F,Ppl_st
first,inductive4,Pos,0.46,F,Ppl_st
first,lock,Pos,0.78,F,Ppl_st
first,mc91,Pos,0.3,F,Ppl_st
first,xyz,Pos,2.95,F,Ppl_st
first,enc-rev_accum,Pos,0.36,T,Ppl_st
first,inductive5,Pos,0.35,F,Ppl_st
first,seq-len,Pos,13.04,F,Ppl_st
first,inductive3-2,Pos,0.18,T,Ppl_st
first,pldi082_unbounded2,Pos,0.7,T,Ppl_st
first,file,Pos,14.28,T,Ppl_st
first,xy4,Pos,0.87,F,Ppl_st
first,sum_intro,Pos,0.35,T,Ppl_st
first,map_map,Pos,0.2,T,Ppl_st
first,xy0,Pos,0.8,T,Ppl_st
first,prog2,Pos,0.31,T,Ppl_st
first,sum3,Pos,0.2,F,Ppl_st
first,fib,Pos,0.2,T,Ppl_st
first,svd,Pos,69.27,T,Ppl_st
first,ack,Pos,1.18,F,Ppl_st
first,enc-zip,Pos,0.44,T,Ppl_st
first,gcd,Pos,1.46,F,Ppl_st
first,enc-zip4,Pos,0.5,T,Ppl_st
first,recHanoi03,Pos,0.18,T,Ppl_st
first,enc-rev_append-1,Pos,0.67,T,Ppl_st
first,sum2,Pos,0.21,F,Ppl_st
first,gib,Pos,2.06,F,Ppl_st
first,seq-len1,Pos,14.43,T,Ppl_st
first,substring1,Pos,1.71,T,Ppl_st
high,map_2,Pos,1.57,T,Ppl_st
high,flip_twice_1,Pos,3.53,T,Ppl_st
high,fact_exn,Pos,0.58,T,Ppl_st
high,inc,Pos,1.8,T,Ppl_st
high,intro3,Pos,0.36,T,Ppl_st
high,neg1,Pos,0.69,F,Ppl_st
high,repeat_order,Pos,0.74,T,Ppl_st
high,intro-ord2,Pos,1.85,T,Ppl_st
high,foldr,Pos,3.47,T,Ppl_st
high,sum_cps,Pos,0.68,T,Ppl_st
high,sigma_sum,Pos,0.42,T,Ppl_st
high,apply_twice,Pos,0.28,F,Ppl_st
high,intro-ord3,Pos,6.09,T,Ppl_st
high,intro2,Pos,0.29,T,Ppl_st
high,repeat4,Pos,0.41,T,Ppl_st
high,hors,Pos,0.7,T,Ppl_st
high,repeat,Pos,0.68,T,Ppl_st
high,intro1,Pos,0.28,T,Ppl_st
high,app-lin-ord3,Pos,2.81,T,Ppl_st
high,foldl,Pos,2.13,T,Ppl_st
high,hrec,Pos,0.45,T,Ppl_st
high,app-nonrec,Pos,0.33,T,Ppl_st
high,app-lin-ord2,Pos,0.82,T,Ppl_st
high,max,Pos,1.92,F,Ppl_st
high,apply,Pos,0.76,T,Ppl_st
high,twice,Pos,0.33,T,Ppl_st
high,neg2,Pos,0.5,T,Ppl_st
high,exception,Pos,0.24,T,Ppl_st
high,power,Pos,2.15,T,Ppl_st
high,mixed_id,Pos,0.24,T,Ppl_st
high,app-succ,Pos,4.2,T,Ppl_st
high,call_back,Pos,0.27,T,Ppl_st
high,flip_twice_2,Pos,1.06,F,Ppl_st
high,exc-fact,Pos,0.56,T,Ppl_st
high,multi_compose,Pos,1.27,T,Ppl_st
high,recursive,Pos,0.45,T,Ppl_st
high,mc91_cps,Pos,1.31,F,Ppl_st
high,exc-simple,Pos,0.25,T,Ppl_st
