subdir,file name,test class,timing (seconds),res (true/false),domain
high,neg2,Pos,0.16,T,Polka_st
high,exception,Pos,0.09,T,Polka_st
high,power,Pos,2.01,T,Polka_st
high,mixed_id,Pos,0.07,T,Polka_st
high,app-succ,Pos,1.45,T,Polka_st
high,call_back,Pos,0.09,T,Polka_st
high,flip_twice_2,Pos,0.28,F,Polka_st
high,exc-fact,Pos,0.28,F,Polka_st
high,multi_compose,Pos,0.31,T,Polka_st
high,recursive,Pos,0.95,T,Polka_st
high,mc91_cps,Pos,0.43,F,Polka_st
high,exc-simple,Pos,0.09,T,Polka_st
negative,zip00,Neg,10.72,T,Polka_st
negative,indirectHO01,Neg,11.21,T,Polka_st
negative,xyz2,Neg,1.25,T,Polka_st
negative,xy10,Neg,1.16,T,Polka_st
negative,01_ic3,Neg,0.15,T,Polka_st
negative,ex23,Neg,0.16,T,Polka_st
negative,inductive1-1,Neg,1.66,T,Polka_st
negative,repeat,Neg,0.71,T,Polka_st
negative,xyz,Neg,1.36,T,Polka_st
negative,zip_unzip,Neg,0.74,T,Polka_st
negative,xy4,Neg,0.43,T,Polka_st
negative,Ackermann00,Neg,15.78,T,Polka_st
negative,compose,Neg,0.12,T,Polka_st
negative,up_down01,Neg,7.55,T,Polka_st
negative,binomial00,Neg,2.64,T,Polka_st
