subdir,file name,test class,timing (seconds),res (true/false),domain
first,fxx,Pos,0.01,T,Oct
first,sum3,Pos,0.03,T,Oct
first,mc91_98,Pos,0.04,T,Oct
first,pldi082_unbounded1,Pos,1.91,T,Oct
first,seq-len,Pos,0.29,T,Oct
first,addition,Pos,0.97,T,Oct
first,inductive5-2,Pos,0.23,T,Oct
first,substring2,Pos,0.42,T,Oct
first,svd,Pos,timeout,ER,Oct
first,inductive,Pos,42.99,T,Oct
first,sum4,Pos,0.04,T,Oct
first,enc-zip3,Pos,0.25,T,Oct
first,gcd,Pos,1.5,T,Oct
first,inductive1-3,Pos,10.95,T,Oct
first,enc-zip_map,Pos,0.26,T,Oct
first,enc-zip,Pos,0.2,F,Oct
first,xyz,Pos,0.23,T,Oct
first,recHanoi03,Pos,0.03,T,Oct
first,up_down_stair,Pos,0.21,T,Oct
first,seq-len1,Pos,0.41,T,Oct
first,inductive6-3,Pos,0.01,F,Oct
first,enc-zip4,Pos,0.19,F,Oct
first,copy_intro,Pos,0.03,T,Oct
first,mc91_99,Pos,0.04,T,Oct
first,for_bounded_loop1,Pos,1.84,F,Oct
first,enc-rev_accum,Pos,0.1,T,Oct
first,inductive1-2,Pos,10.97,T,Oct
first,xy10,Pos,0.3,T,Oct
first,gulwani_cegar1,Pos,0.53,T,Oct
first,hanoi,Pos,6.63,T,Oct
first,inductive4-1,Pos,74.75,T,Oct
first,xy4,Pos,0.08,T,Oct
first,eq,Pos,52.49,T,Oct
first,nested_loop,Pos,0.65,T,Oct
first,mult_twice,Pos,0.16,T,Oct
first,mc91,Pos,0.04,T,Oct
first,inductive4,Pos,41.29,T,Oct
first,sum_intro,Pos,0.03,T,Oct
first,inductive6-2,Pos,0.01,T,Oct
first,file,Pos,1.59,T,Oct
first,enc-zip_map2,Pos,0.2,F,Oct
first,mult,Pos,0.12,T,Oct
first,is_prime,Pos,47.1,T,Oct
first,map_map,Pos,0.04,T,Oct
first,ack,Pos,2.21,T,Oct
first,inductive3,Pos,0.02,T,Oct
first,sum6,Pos,0.04,T,Oct
first,inductive2,Pos,0.03,T,Oct
first,inductivea,Pos,0.31,T,Oct
first,substring1,Pos,0.35,T,Oct
first,inductive3-2,Pos,0.03,T,Oct
first,odd_even,Pos,0.12,T,Oct
first,fib,Pos,0.21,T,Oct
first,xyz2,Pos,0.23,T,Oct
first,gib,Pos,2.69,T,Oct
first,pldi082_unbounded2,Pos,1.17,T,Oct
first,inductive5,Pos,0.22,T,Oct
first,xy0,Pos,0.09,T,Oct
first,prog2,Pos,0.1,T,Oct
first,enc-rev_append,Pos,0.27,T,Oct
first,flow,Pos,0.0,T,Oct
first,inductive3-3,Pos,0.03,T,Oct
first,gib2,Pos,2.72,T,Oct
first,inductive6,Pos,0.01,T,Oct
first,half,Pos,3.18,F,Oct
first,up2,Pos,0.26,T,Oct
first,sum2,Pos,0.04,T,Oct
first,01_ic3,Pos,0.12,T,Oct
first,mc91_95,Pos,0.04,T,Oct
first,map,Pos,0.03,T,Oct
first,enc-zipmap,Pos,0.2,F,Oct
first,lock,Pos,0.01,T,Oct
first,sum,Pos,0.03,T,Oct
array,a-reverse,Pos,2.1,T,Oct
array,bcopy,Pos,1.76,T,Oct
array,a-split,Pos,18.82,T,Oct
array,a-mapi,Pos,6.32,T,Oct
array,a-iter,Pos,1.91,T,Oct
array,a-dropn,Pos,204.42,T,Oct
array,a-sub,Pos,7.45,T,Oct
array,a-append,Pos,9.88,T,Oct
array,a-init2,Pos,0.64,F,Oct
array,a-init1,Pos,4.02,F,Oct
array,a-map,Pos,4.99,T,Oct
array,a-dotprod,Pos,2.85,T,Oct
array,a-copy-print,Pos,1.26,T,Oct
