subdir,file name,test class,timing (seconds),res (true/false),domain
first,fxx,Pos,0.01,T,Oct
first,sum3,Pos,0.05,F,Oct
first,mc91_98,Pos,0.52,T,Oct
first,pldi082_unbounded1,Pos,1.32,F,Oct
first,seq-len,Pos,13.12,F,Oct
first,addition,Pos,1.16,F,Oct
first,inductive5-2,Pos,0.23,T,Oct
first,substring2,Pos,0.53,T,Oct
first,svd,Pos,timeout,ER,Oct
first,inductive,Pos,49.95,F,Oct
first,sum4,Pos,0.05,F,Oct
first,enc-zip3,Pos,0.29,F,Oct
first,gcd,Pos,2.34,F,Oct
first,inductive1-3,Pos,17.21,T,Oct
first,enc-zip_map,Pos,0.45,F,Oct
first,enc-zip,Pos,0.22,F,Oct
first,xyz,Pos,3.79,F,Oct
first,recHanoi03,Pos,0.06,T,Oct
first,up_down_stair,Pos,12.56,T,Oct
first,seq-len1,Pos,15.32,F,Oct
first,inductive6-3,Pos,0.01,F,Oct
first,enc-zip4,Pos,0.23,F,Oct
first,copy_intro,Pos,0.13,F,Oct
first,mc91_99,Pos,0.42,T,Oct
first,for_bounded_loop1,Pos,2.08,F,Oct
first,enc-rev_accum,Pos,0.13,F,Oct
first,inductive1-2,Pos,17.92,T,Oct
first,xy10,Pos,0.5,T,Oct
first,gulwani_cegar1,Pos,0.66,T,Oct
first,hanoi,Pos,8.62,F,Oct
first,inductive4-1,Pos,129.56,T,Oct
first,xy4,Pos,0.78,F,Oct
first,eq,Pos,54.66,T,Oct
first,nested_loop,Pos,15.43,F,Oct
first,mult_twice,Pos,0.6,F,Oct
first,mc91,Pos,0.43,T,Oct
first,inductive4,Pos,66.1,T,Oct
first,sum_intro,Pos,0.09,T,Oct
first,inductive6-2,Pos,0.01,T,Oct
first,file,Pos,27.41,F,Oct
first,enc-zip_map2,Pos,0.35,F,Oct
first,mult,Pos,0.15,F,Oct
first,is_prime,Pos,timeout,ER,Oct
first,map_map,Pos,0.11,T,Oct
first,ack,Pos,84.16,T,Oct
first,inductive3,Pos,0.02,T,Oct
first,sum6,Pos,0.05,F,Oct
first,inductive2,Pos,0.03,T,Oct
first,inductivea,Pos,0.35,F,Oct
first,substring1,Pos,0.45,T,Oct
first,inductive3-2,Pos,0.07,T,Oct
first,odd_even,Pos,0.14,F,Oct
first,fib,Pos,0.36,T,Oct
first,xyz2,Pos,3.79,F,Oct
first,gib,Pos,4.65,T,Oct
first,pldi082_unbounded2,Pos,0.5,T,Oct
first,inductive5,Pos,0.21,T,Oct
first,xy0,Pos,0.13,T,Oct
first,prog2,Pos,0.13,T,Oct
first,enc-rev_append,Pos,1.02,F,Oct
first,flow,Pos,0.0,T,Oct
first,inductive3-3,Pos,0.03,T,Oct
first,gib2,Pos,3.41,T,Oct
first,inductive6,Pos,0.01,T,Oct
first,half,Pos,3.02,F,Oct
first,up2,Pos,1.06,T,Oct
first,sum2,Pos,0.05,F,Oct
first,01_ic3,Pos,0.13,T,Oct
first,mc91_95,Pos,0.94,F,Oct
first,map,Pos,0.04,F,Oct
first,enc-zipmap,Pos,0.37,F,Oct
first,lock,Pos,0.01,F,Oct
first,sum,Pos,0.05,T,Oct
array,a-reverse,Pos,2.04,T,Oct
array,bcopy,Pos,2.03,T,Oct
array,a-split,Pos,18.92,F,Oct
array,a-mapi,Pos,7.23,T,Oct
array,a-iter,Pos,1.84,T,Oct
array,a-dropn,Pos,195.45,T,Oct
array,a-sub,Pos,7.88,F,Oct
array,a-append,Pos,12.33,F,Oct
array,a-init2,Pos,0.61,F,Oct
array,a-init1,Pos,4.24,F,Oct
array,a-map,Pos,5.65,T,Oct
array,a-dotprod,Pos,3.02,T,Oct
array,a-copy-print,Pos,2.97,T,Oct
high,app-nonrec,Pos,0.01,T,Oct
high,exc-simple,Pos,0.01,T,Oct
high,kmp,Pos,timeout,ER,Oct
high,repeat,Pos,0.65,F,Oct
high,max,Pos,0.06,T,Oct
high,hrec,Pos,timeout,ER,Oct
high,bcopy,Pos,1.64,T,Oct
high,fact_exn,Pos,0.35,T,Oct
high,intro-ord3,Pos,3.97,T,Oct
high,apply-cr,Pos,0.11,T,Oct
high,twice,Pos,0.02,T,Oct
high,foldr,Pos,5.43,T,Oct
high,flip_twice_2,Pos,0.07,F,Oct
high,dotprod3,Pos,5.86,T,Oct
high,map_2,Pos,1.75,F,Oct
high,inc3,Pos,1.26,T,Oct
high,recursive,Pos,timeout,ER,Oct
high,call_back,Pos,0.01,F,Oct
high,mixed_id,Pos,0.0,T,Oct
high,dotprod4,Pos,6.48,T,Oct
high,bsearch,Pos,4.3,F,Oct
high,intro-ord2,Pos,0.65,T,Oct
high,apply_twice,Pos,0.03,T,Oct
high,intro1,Pos,0.01,T,Oct
high,array_init,Pos,1.74,T,Oct
high,neg2,Pos,0.02,F,Oct
high,exc-fact,Pos,0.32,T,Oct
high,bcopy5,Pos,6.45,T,Oct
high,sum_cps,Pos,0.42,T,Oct
high,a-max,Pos,3.6,T,Oct
high,foldl,Pos,4.34,T,Oct
high,bcopy2,Pos,2.88,T,Oct
high,queen,Pos,timeout,ER,Oct
high,bcopy3,Pos,1.41,T,Oct
high,intro3,Pos,0.01,T,Oct
high,dotprod5,Pos,6.45,T,Oct
high,dotprod,Pos,5.14,T,Oct
high,inc4,Pos,7.55,F,Oct
high,flip_twice_1,Pos,0.73,F,Oct
high,hors,Pos,0.56,T,Oct
high,app-lin-ord3,Pos,0.12,F,Oct
high,repeat4,Pos,0.38,F,Oct
high,neg1,Pos,0.05,T,Oct
high,enc-zip_unzip,Pos,10.03,T,Oct
high,app-succ,Pos,2.48,T,Oct
high,intro2,Pos,0.01,T,Oct
high,a-init,Pos,2.49,T,Oct
high,dotprod_lin,Pos,timeout,ER,Oct
high,power,Pos,0.94,T,Oct
high,dotprod2,Pos,3.04,T,Oct
high,a-dotprod,Pos,6.95,T,Oct
high,a-copy-print,Pos,43.61,F,Oct
high,app-lin-ord2,Pos,0.03,F,Oct
high,sigma_sum,Pos,0.57,F,Oct
high,repeat_mochi,Pos,0.66,F,Oct
