subdir,file name,test class,timing (seconds),res (true/false),domain
negative,zip00,Neg,12.26,T,Polka_st
negative,indirectHO01,Neg,25.04,T,Polka_st
negative,xyz2,Neg,0.65,T,Polka_st
negative,xy10,Neg,0.35,T,Polka_st
negative,01_ic3,Neg,0.07,T,Polka_st
negative,ex23,Neg,0.29,T,Polka_st
negative,inductive1-1,Neg,0.45,T,Polka_st
negative,repeat,Neg,0.22,T,Polka_st
negative,ack01false,Neg,0.84,T,Polka_st
negative,xyz,Neg,0.89,T,Polka_st
negative,zip_unzip,Neg,0.82,T,Polka_st
negative,xy4,Neg,0.29,T,Polka_st
negative,compose,Neg,0.18,T,Polka_st
negative,up_down01,Neg,4.76,T,Polka_st
negative,binomial00,Neg,5.49,T,Polka_st
array,a-copy-print,Pos,1.28,T,Polka_st
array,a-split,Pos,1.98,T,Polka_st
array,a-dropn,Pos,6.2,T,Polka_st
array,a-sub,Pos,1.97,T,Polka_st
array,bcopy,Pos,0.72,T,Polka_st
array,a-init1,Pos,0.41,F,Polka_st
array,a-map,Pos,1.2,T,Polka_st
array,a-iter,Pos,0.42,T,Polka_st
array,a-dotprod,Pos,1.1,T,Polka_st
array,a-reverse,Pos,0.45,T,Polka_st
array,a-mapi,Pos,1.49,T,Polka_st
array,a-init2,Pos,0.29,F,Polka_st
array,a-append,Pos,1.75,T,Polka_st
high,map_2,Pos,1.0,T,Polka_st
high,flip_twice_1,Pos,timeout,ER,Polka_st
high,fact_exn,Pos,0.14,T,Polka_st
high,inc,Pos,0.72,T,Polka_st
high,intro3,Pos,0.07,T,Polka_st
high,neg1,Pos,0.37,F,Polka_st
high,repeat_order,Pos,0.26,T,Polka_st
high,intro-ord2,Pos,0.28,T,Polka_st
high,foldr,Pos,1.91,T,Polka_st
high,sum_cps,Pos,0.24,F,Polka_st
high,sigma_sum,Pos,0.16,F,Polka_st
high,apply_twice,Pos,0.39,F,Polka_st
high,intro-ord3,Pos,1.25,T,Polka_st
high,intro2,Pos,0.06,T,Polka_st
high,repeat4,Pos,0.21,T,Polka_st
high,hors,Pos,0.56,T,Polka_st
high,repeat,Pos,0.28,T,Polka_st
high,intro1,Pos,0.07,T,Polka_st
high,app-lin-ord3,Pos,0.45,T,Polka_st
high,foldl,Pos,1.41,T,Polka_st
high,hrec,Pos,0.47,T,Polka_st
high,app-nonrec,Pos,0.08,T,Polka_st
high,app-lin-ord2,Pos,0.14,T,Polka_st
high,max,Pos,0.37,T,Polka_st
high,apply,Pos,0.2,T,Polka_st
high,twice,Pos,0.07,T,Polka_st
high,neg2,Pos,0.33,T,Polka_st
high,exception,Pos,0.06,T,Polka_st
high,power,Pos,0.91,T,Polka_st
high,mixed_id,Pos,0.23,T,Polka_st
high,app-succ,Pos,1.5,T,Polka_st
high,call_back,Pos,0.28,T,Polka_st
high,flip_twice_2,Pos,0.94,F,Polka_st
high,exc-fact,Pos,0.15,T,Polka_st
high,multi_compose,Pos,1.94,T,Polka_st
high,recursive,Pos,0.15,T,Polka_st
high,mc91_cps,Pos,0.54,T,Polka_st
high,exc-simple,Pos,0.05,T,Polka_st
