subdir,file name,test class,timing (seconds),res (true/false),domain
first,sum_intro,Pos,0.14,T,Polka_st
first,is_prime,Pos,0.74,T,Polka_st
first,for_bounded_loop1,Pos,0.95,T,Polka_st
first,map_map,Pos,0.13,T,Polka_st
first,xy0,Pos,0.2,T,Polka_st
first,prog2,Pos,0.11,T,Polka_st
first,sum3,Pos,0.09,F,Polka_st
first,fib,Pos,0.12,T,Polka_st
first,svd,Pos,22.71,T,Polka_st
first,ack,Pos,0.73,F,Polka_st
first,enc-zip,Pos,0.2,F,Polka_st
first,gcd,Pos,timeout,F,Polka_st
first,sum6,Pos,0.08,F,Polka_st
first,enc-zip4,Pos,0.22,F,Polka_st
first,recHanoi03,Pos,0.1,T,Polka_st
first,enc-rev_append-1,Pos,0.24,T,Polka_st
first,sum2,Pos,0.08,T,Polka_st
first,gib,Pos,0.64,F,Polka_st
first,mult_twice,Pos,0.45,F,Polka_st
first,seq-len1,Pos,9.37,F,Polka_st
first,substring1,Pos,1.48,T,Polka_st
high,map_2,Pos,1.21,T,Polka_st
high,flip_twice_1,Pos,timeout,ER,Polka_st
high,fact_exn,Pos,0.19,T,Polka_st
high,inc,Pos,0.78,T,Polka_st
high,intro3,Pos,0.1,T,Polka_st
high,neg1,Pos,0.4,F,Polka_st
high,repeat_order,Pos,0.31,T,Polka_st
high,intro-ord2,Pos,0.37,T,Polka_st
high,foldr,Pos,2.2,T,Polka_st
high,sum_cps,Pos,0.28,F,Polka_st
high,sigma_sum,Pos,0.21,F,Polka_st
high,apply_twice,Pos,0.47,F,Polka_st
high,intro-ord3,Pos,1.31,T,Polka_st
high,intro2,Pos,0.07,T,Polka_st
high,repeat4,Pos,0.19,T,Polka_st
high,hors,Pos,0.59,T,Polka_st
high,repeat,Pos,0.32,T,Polka_st
high,intro1,Pos,0.09,T,Polka_st
high,app-lin-ord3,Pos,0.54,T,Polka_st
high,foldl,Pos,1.61,T,Polka_st
high,hrec,Pos,0.51,T,Polka_st
high,app-nonrec,Pos,0.09,T,Polka_st
high,app-lin-ord2,Pos,0.17,T,Polka_st
high,max,Pos,0.41,T,Polka_st
high,apply,Pos,0.24,T,Polka_st
high,twice,Pos,0.1,T,Polka_st
high,neg2,Pos,0.35,T,Polka_st
high,exception,Pos,0.08,T,Polka_st
high,power,Pos,1.0,T,Polka_st
high,mixed_id,Pos,0.25,T,Polka_st
high,app-succ,Pos,1.67,T,Polka_st
high,call_back,Pos,0.34,T,Polka_st
high,flip_twice_2,Pos,1.04,F,Polka_st
high,exc-fact,Pos,0.2,T,Polka_st
high,multi_compose,Pos,2.11,T,Polka_st
high,recursive,Pos,0.17,T,Polka_st
high,mc91_cps,Pos,0.7,T,Polka_st
high,exc-simple,Pos,0.06,T,Polka_st
negative,zip00,Neg,12.9,T,Polka_st
negative,indirectHO01,Neg,23.52,T,Polka_st
negative,xyz2,Neg,0.81,T,Polka_st
negative,xy10,Neg,0.47,T,Polka_st
negative,01_ic3,Neg,0.12,T,Polka_st
negative,ex23,Neg,0.37,T,Polka_st
negative,inductive1-1,Neg,0.51,T,Polka_st
negative,repeat,Neg,0.27,T,Polka_st
negative,ack01false,Neg,0.71,T,Polka_st
negative,xyz,Neg,0.8,T,Polka_st
negative,zip_unzip,Neg,0.77,T,Polka_st
negative,xy4,Neg,0.3,T,Polka_st
negative,compose,Neg,0.17,T,Polka_st
negative,up_down01,Neg,5.27,T,Polka_st
negative,binomial00,Neg,5.63,T,Polka_st
array,a-copy-print,Pos,1.48,T,Polka_st
array,a-split,Pos,2.39,T,Polka_st
array,a-dropn,Pos,6.88,T,Polka_st
array,a-sub,Pos,2.25,T,Polka_st
array,bcopy,Pos,0.9,T,Polka_st
array,a-init1,Pos,0.55,F,Polka_st
array,a-map,Pos,1.35,T,Polka_st
array,a-iter,Pos,0.52,T,Polka_st
array,a-dotprod,Pos,1.28,T,Polka_st
array,a-reverse,Pos,0.56,T,Polka_st
array,a-mapi,Pos,1.64,T,Polka_st
array,a-init2,Pos,0.37,F,Polka_st
array,a-append,Pos,1.96,T,Polka_st
