subdir,file name,test class,timing (seconds),res (true/false),domain
first,fxx,Pos,0.01,T,Oct
first,sum3,Pos,0.07,F,Oct
first,mc91_98,Pos,0.41,F,Oct
first,pldi082_unbounded1,Pos,1.78,F,Oct
first,seq-len,Pos,15.84,F,Oct
first,addition,Pos,0.33,F,Oct
first,inductive5-2,Pos,0.05,T,Oct
first,substring2,Pos,1.54,T,Oct
first,svd,Pos,timeout,ER,Oct
first,inductive,Pos,1.65,F,Oct
first,sum4,Pos,0.07,F,Oct
first,enc-zip3,Pos,0.33,F,Oct
first,gcd,Pos,1.96,F,Oct
first,inductive1-3,Pos,0.29,T,Oct
first,enc-zip_map,Pos,0.42,F,Oct
first,enc-zip,Pos,0.32,F,Oct
first,xyz,Pos,5.01,F,Oct
first,recHanoi03,Pos,0.06,F,Oct
first,up_down_stair,Pos,25.31,F,Oct
first,seq-len1,Pos,26.62,F,Oct
first,inductive6-3,Pos,0.01,F,Oct
first,enc-zip4,Pos,0.32,F,Oct
first,copy_intro,Pos,0.17,F,Oct
first,mc91_99,Pos,0.26,T,Oct
first,for_bounded_loop1,Pos,5.64,F,Oct
first,enc-rev_accum,Pos,0.21,F,Oct
first,inductive1-2,Pos,0.29,T,Oct
first,xy10,Pos,0.61,T,Oct
first,gulwani_cegar1,Pos,2.03,T,Oct
first,hanoi,Pos,19.1,F,Oct
first,inductive4-1,Pos,0.76,T,Oct
first,xy4,Pos,0.82,F,Oct
first,eq,Pos,36.76,T,Oct
first,nested_loop,Pos,45.38,F,Oct
first,mult_twice,Pos,0.95,F,Oct
first,mc91,Pos,0.28,T,Oct
first,inductive4,Pos,0.13,T,Oct
first,sum_intro,Pos,0.16,T,Oct
first,inductive6-2,Pos,0.01,T,Oct
first,file,Pos,21.31,F,Oct
first,enc-zip_map2,Pos,0.49,F,Oct
first,mult,Pos,0.24,F,Oct
first,is_prime,Pos,29.1,T,Oct
first,map_map,Pos,0.14,T,Oct
first,ack,Pos,8.84,T,Oct
first,inductive3,Pos,0.01,T,Oct
first,sum6,Pos,0.07,F,Oct
first,inductive2,Pos,0.01,T,Oct
first,inductivea,Pos,0.45,F,Oct
first,substring1,Pos,1.16,T,Oct
first,inductive3-2,Pos,0.04,T,Oct
first,odd_even,Pos,0.19,F,Oct
first,fib,Pos,0.29,T,Oct
first,xyz2,Pos,4.99,F,Oct
first,gib,Pos,6.98,T,Oct
first,pldi082_unbounded2,Pos,0.07,T,Oct
first,inductive5,Pos,0.01,T,Oct
first,xy0,Pos,0.17,T,Oct
first,prog2,Pos,0.13,T,Oct
first,enc-rev_append,Pos,0.93,F,Oct
first,flow,Pos,0.01,T,Oct
first,inductive3-3,Pos,0.01,T,Oct
first,gib2,Pos,5.74,T,Oct
first,inductive6,Pos,0.01,T,Oct
first,half,Pos,1.97,F,Oct
first,up2,Pos,2.42,F,Oct
first,sum2,Pos,0.07,F,Oct
first,01_ic3,Pos,0.14,T,Oct
first,mc91_95,Pos,0.43,F,Oct
first,map,Pos,0.07,F,Oct
first,enc-zipmap,Pos,0.47,F,Oct
first,lock,Pos,0.02,F,Oct
first,sum,Pos,0.1,T,Oct
array,a-reverse,Pos,3.0,T,Oct
array,bcopy,Pos,4.47,T,Oct
array,a-split,Pos,38.11,F,Oct
array,a-mapi,Pos,9.93,T,Oct
array,a-iter,Pos,2.5,T,Oct
array,a-dropn,Pos,timeout,ER,Oct
array,a-sub,Pos,21.09,F,Oct
array,a-append,Pos,21.68,F,Oct
array,a-init2,Pos,1.42,F,Oct
array,a-init1,Pos,3.86,F,Oct
array,a-map,Pos,8.31,T,Oct
array,a-dotprod,Pos,7.01,T,Oct
array,a-copy-print,Pos,6.57,T,Oct
high,app-nonrec,Pos,0.01,T,Oct
high,exc-simple,Pos,0.01,T,Oct
high,kmp,Pos,90.97,T,Oct
high,repeat,Pos,0.79,F,Oct
high,max,Pos,0.17,T,Oct
high,hrec,Pos,2.53,T,Oct
high,bcopy,Pos,4.08,T,Oct
high,fact_exn,Pos,0.1,T,Oct
high,intro-ord3,Pos,3.76,T,Oct
high,apply-cr,Pos,0.15,T,Oct
high,twice,Pos,0.03,T,Oct
high,foldr,Pos,4.54,T,Oct
high,flip_twice_2,Pos,0.15,F,Oct
high,dotprod3,Pos,6.93,T,Oct
high,map_2,Pos,1.51,F,Oct
high,inc3,Pos,2.76,T,Oct
high,recursive,Pos,2.54,T,Oct
high,call_back,Pos,0.01,F,Oct
high,mixed_id,Pos,0.01,T,Oct
high,dotprod4,Pos,9.47,T,Oct
high,bsearch,Pos,6.38,F,Oct
high,intro-ord2,Pos,0.84,T,Oct
high,apply_twice,Pos,0.06,T,Oct
high,intro1,Pos,0.01,T,Oct
high,array_init,Pos,2.54,T,Oct
high,neg2,Pos,0.03,F,Oct
high,exc-fact,Pos,0.1,T,Oct
high,bcopy5,Pos,10.35,T,Oct
high,sum_cps,Pos,0.38,T,Oct
high,a-max,Pos,7.85,T,Oct
high,foldl,Pos,3.92,T,Oct
high,bcopy2,Pos,6.41,T,Oct
high,queen,Pos,timeout,ER,Oct
high,bcopy3,Pos,2.06,T,Oct
high,intro3,Pos,0.01,T,Oct
high,dotprod5,Pos,10.44,T,Oct
high,dotprod,Pos,13.59,T,Oct
high,inc4,Pos,9.78,F,Oct
high,flip_twice_1,Pos,1.26,F,Oct
high,hors,Pos,0.76,T,Oct
high,app-lin-ord3,Pos,0.21,F,Oct
high,repeat4,Pos,0.4,F,Oct
high,neg1,Pos,0.07,T,Oct
high,enc-zip_unzip,Pos,4.32,T,Oct
high,app-succ,Pos,2.7,T,Oct
high,intro2,Pos,0.01,T,Oct
high,a-init,Pos,4.27,T,Oct
high,dotprod_lin,Pos,98.8,T,Oct
high,power,Pos,1.12,T,Oct
high,dotprod2,Pos,3.83,T,Oct
high,a-dotprod,Pos,9.37,T,Oct
high,a-copy-print,Pos,31.7,F,Oct
high,app-lin-ord2,Pos,0.05,F,Oct
high,sigma_sum,Pos,0.62,F,Oct
high,repeat_mochi,Pos,0.79,F,Oct
high,multi_compose,Pos,0.11,F,Oct
high,bcopy4,Pos,1.26,T,Oct
high,exception,Pos,0.01,T,Oct
high,repeat_order,Pos,0.78,F,Oct
high,apply,Pos,0.03,T,Oct
high,mc91_cps,Pos,0.59,T,Oct
high,inc,Pos,2.52,T,Oct
termination,up_down06,Pos,101.59,T,Oct
termination,CE-1CFA03,Pos,57.88,T,Oct
termination,zip02,Pos,84.24,T,Oct
termination,binomial05,Pos,0.01,T,Oct
termination,append02,Pos,0.01,T,Oct
termination,CE-1CFA08,Pos,258.18,T,Oct
termination,toChurch01,Pos,123.58,T,Oct
termination,CE-Jones_Bohr02,Pos,44.21,T,Oct
termination,CE-1CFA06,Pos,259.17,T,Oct
termination,binomial03,Pos,0.01,T,Oct
termination,binomial02,Pos,0.01,T,Oct
termination,toChurch05,Pos,timeout,ER,Oct
termination,up_down04,Pos,7.61,T,Oct
termination,Ackermann03,Pos,0.01,T,Oct
termination,CE-1CFA09,Pos,timeout,ER,Oct
termination,x_plus_2_pow_n02,Pos,16.01,T,Oct
termination,CE-0CFA05,Pos,timeout,ER,Oct
termination,binomial00,Pos,0.01,T,Oct
termination,indirectHO03,Pos,58.27,T,Oct
termination,Ackermann01,Pos,timeout,ER,Oct
termination,churchNum03,Pos,timeout,ER,Oct
termination,CE-1CFA01,Pos,61.53,T,Oct
termination,alias_partial00,Pos,0.78,T,Oct
termination,Fibonacci00,Pos,3.43,T,Oct
termination,CE-0CFA00,Pos,22.39,T,Oct
termination,McCarthy9102,Pos,8.28,T,Oct
termination,CE-1CFA02,Pos,59.34,T,Oct
termination,toChurch04,Pos,timeout,ER,Oct
termination,indirect02,Pos,36.24,T,Oct
termination,CE-0CFA01,Pos,24.45,T,Oct
termination,toChurch03,Pos,timeout,ER,Oct
termination,Ackermann02,Pos,0.01,T,Oct
termination,zip01,Pos,51.99,T,Oct
termination,append00,Pos,0.01,T,Oct
termination,indirect00,Pos,5.3,T,Oct
termination,alias_partial02,Pos,0.83,T,Oct
termination,x_plus_2_pow_n00,Pos,212.37,T,Oct
termination,Fibonacci02,Pos,9.54,T,Oct
termination,x_plus_2_pow_n04,Pos,30.54,T,Oct
termination,binomial01,Pos,0.01,T,Oct
termination,up_down03,Pos,7.59,T,Oct
termination,x_plus_2_pow_n03,Pos,16.7,T,Oct
termination,up_down01,Pos,7.77,T,Oct
termination,alias_partial01,Pos,0.83,T,Oct
termination,churchNum01,Pos,timeout,ER,Oct
termination,CE-0CFA02,Pos,22.24,T,Oct
termination,Fibonacci03,Pos,10.21,T,Oct
termination,Ackermann04,Pos,0.01,T,Oct
termination,McCarthy9101,Pos,3.38,T,Oct
termination,toChurch00,Pos,timeout,ER,Oct
termination,indirectHO02,Pos,40.26,T,Oct
termination,up_down00,Pos,7.88,T,Oct
termination,CE-1CFA00,Pos,58.7,T,Oct
termination,up_down05,Pos,10.27,T,Oct
termination,CE-Jones_Bohr03,Pos,4.51,T,Oct
termination,CE-1CFA04,Pos,timeout,ER,Oct
termination,CE-0CFA04,Pos,247.7,T,Oct
termination,indirectHO01,Pos,0.33,T,Oct
termination,McCarthy9100,Pos,3.44,T,Oct
termination,alias_partial03,Pos,1.98,T,Oct
termination,indirectHO00,Pos,4.99,T,Oct
termination,Ackermann05,Pos,0.01,T,Oct
termination,CE-0CFA03,Pos,22.35,T,Oct
termination,zip00,Pos,52.59,T,Oct
termination,churchNum02,Pos,timeout,ER,Oct
termination,CE-1CFA07,Pos,254.6,T,Oct
termination,Ackermann00,Pos,timeout,ER,Oct
termination,toChurch02,Pos,122.95,T,Oct
termination,indirect03,Pos,3.44,T,Oct
termination,CE-1CFA05,Pos,timeout,ER,Oct
termination,binomial04,Pos,0.01,T,Oct
termination,Ackermann06,Pos,0.01,T,Oct
termination,McCarthy9103,Pos,8.48,T,Oct
termination,append01,Pos,0.01,T,Oct
termination,indirect01,Pos,243.35,T,Oct
termination,up_down02,Pos,10.39,T,Oct
