subdir,file name,test class,timing (seconds),res (true/false),domain
first,up2,Pos,1.0,T,Polka_ls
first,inductive1-1,Pos,0.26,T,Polka_ls
first,mc91_95,Pos,0.16,F,Polka_ls
first,inductive4,Pos,0.5,F,Polka_ls
first,lock,Pos,0.17,F,Polka_ls
first,mc91,Pos,0.23,F,Polka_ls
first,xyz,Pos,0.03,T,Polka_ls
first,enc-rev_accum,Pos,0.17,T,Polka_ls
first,inductive5,Pos,0.13,T,Polka_ls
first,seq-len,Pos,4.87,F,Polka_ls
first,inductive3-2,Pos,0.07,T,Polka_ls
first,pldi082_unbounded2,Pos,0.31,T,Polka_ls
first,file,Pos,3.61,T,Polka_ls
first,xy4,Pos,0.03,T,Polka_ls
first,sum_intro,Pos,0.28,F,Polka_ls
first,odd_even,Pos,0.21,F,Polka_ls
first,is_prime,Pos,0.81,T,Polka_ls
first,for_bounded_loop1,Pos,1.2,T,Polka_ls
first,map_map,Pos,0.12,T,Polka_ls
first,xy0,Pos,0.18,T,Polka_ls
first,prog2,Pos,0.12,T,Polka_ls
first,sum3,Pos,0.12,F,Polka_ls
first,fib,Pos,0.17,F,Polka_ls
first,svd,Pos,24.12,T,Polka_ls
first,ack,Pos,1.44,F,Polka_ls
first,enc-zip,Pos,0.21,F,Polka_ls
first,gcd,Pos,0.64,F,Polka_ls
first,sum6,Pos,0.11,F,Polka_ls
first,enc-zip4,Pos,0.24,F,Polka_ls
first,recHanoi03,Pos,0.09,T,Polka_ls
first,enc-rev_append-1,Pos,0.3,T,Polka_ls
first,sum2,Pos,0.1,F,Polka_ls
first,gib,Pos,1.05,F,Polka_ls
first,mult_twice,Pos,0.44,F,Polka_ls
first,seq-len1,Pos,5.09,T,Polka_ls
first,substring1,Pos,0.62,T,Polka_ls
negative,zip00,Neg,7.31,T,Polka_ls
negative,indirectHO01,Neg,12.79,T,Polka_ls
negative,xyz2,Neg,0.78,T,Polka_ls
negative,xy10,Neg,0.25,T,Polka_ls
negative,01_ic3,Neg,0.11,T,Polka_ls
negative,ex23,Neg,0.25,T,Polka_ls
negative,inductive1-1,Neg,0.24,T,Polka_ls
negative,repeat,Neg,0.23,T,Polka_ls
negative,ack01false,Neg,1.39,T,Polka_ls
negative,xyz,Neg,0.76,T,Polka_ls
negative,zip_unzip,Neg,0.8,T,Polka_ls
negative,xy4,Neg,0.3,T,Polka_ls
negative,compose,Neg,0.13,T,Polka_ls
negative,up_down01,Neg,3.53,T,Polka_ls
negative,binomial00,Neg,3.6,T,Polka_ls
high,map_2,Pos,0.72,T,Polka_ls
high,flip_twice_1,Pos,0.92,T,Polka_ls
high,fact_exn,Pos,0.29,T,Polka_ls
high,inc,Pos,0.9,T,Polka_ls
high,intro3,Pos,0.1,T,Polka_ls
high,neg1,Pos,0.2,T,Polka_ls
high,repeat_order,Pos,0.37,T,Polka_ls
high,intro-ord2,Pos,0.39,T,Polka_ls
high,foldr,Pos,1.69,T,Polka_ls
high,sum_cps,Pos,0.35,F,Polka_ls
high,sigma_sum,Pos,0.25,T,Polka_ls
high,apply_twice,Pos,0.13,T,Polka_ls
high,intro-ord3,Pos,1.72,T,Polka_ls
high,intro2,Pos,0.09,T,Polka_ls
high,repeat4,Pos,0.24,T,Polka_ls
high,hors,Pos,0.61,T,Polka_ls
high,repeat,Pos,0.37,T,Polka_ls
high,intro1,Pos,0.09,T,Polka_ls
high,app-lin-ord3,Pos,0.6,T,Polka_ls
high,foldl,Pos,1.19,T,Polka_ls
high,hrec,Pos,0.8,T,Polka_ls
high,app-nonrec,Pos,0.1,T,Polka_ls
high,app-lin-ord2,Pos,0.18,T,Polka_ls
high,max,Pos,0.52,T,Polka_ls
high,apply,Pos,0.27,T,Polka_ls
high,twice,Pos,0.09,T,Polka_ls
high,neg2,Pos,0.16,T,Polka_ls
high,exception,Pos,0.09,T,Polka_ls
high,power,Pos,0.66,T,Polka_ls
high,mixed_id,Pos,0.09,T,Polka_ls
high,app-succ,Pos,0.99,T,Polka_ls
high,call_back,Pos,0.09,T,Polka_ls
high,flip_twice_2,Pos,0.34,F,Polka_ls
high,exc-fact,Pos,0.29,T,Polka_ls
high,multi_compose,Pos,0.43,T,Polka_ls
high,recursive,Pos,0.82,T,Polka_ls
high,mc91_cps,Pos,0.77,T,Polka_ls
high,exc-simple,Pos,0.06,T,Polka_ls
