subdir,file name,test class,timing (seconds),res (true/false),domain
termination,CE-1CFA03,Pos,42.79,T,Polka_st
termination,zip02,Pos,6.61,T,Polka_st
termination,binomial05,Pos,0.01,T,Polka_st
termination,append02,Pos,0.0,T,Polka_st
termination,CE-1CFA08,Pos,173.69,T,Polka_st
termination,toChurch01,Pos,9.53,T,Polka_st
termination,CE-Jones_Bohr02,Pos,22.41,T,Polka_st
termination,CE-1CFA06,Pos,155.14,T,Polka_st
termination,binomial03,Pos,0.01,T,Polka_st
termination,binomial02,Pos,0.0,T,Polka_st
termination,toChurch05,Pos,52.98,T,Polka_st
termination,up_down04,Pos,5.38,T,Polka_st
termination,Ackermann03,Pos,0.01,T,Polka_st
termination,CE-1CFA09,Pos,200.27,T,Polka_st
termination,x_plus_2_pow_n02,Pos,6.55,T,Polka_st
termination,CE-0CFA05,Pos,timeout,ER,Polka_st
termination,binomial00,Pos,0.0,T,Polka_st
termination,indirectHO03,Pos,11.76,T,Polka_st
termination,Ackermann01,Pos,31.25,T,Polka_st
termination,churchNum03,Pos,timeout,ER,Polka_st
termination,CE-1CFA01,Pos,45.8,T,Polka_st
termination,alias_partial00,Pos,0.48,T,Polka_st
termination,Fibonacci00,Pos,0.39,T,Polka_st
termination,CE-0CFA00,Pos,18.66,T,Polka_st
termination,McCarthy9102,Pos,1.54,T,Polka_st
termination,CE-1CFA02,Pos,45.57,T,Polka_st
termination,toChurch04,Pos,34.22,T,Polka_st
termination,indirect02,Pos,6.49,T,Polka_st
termination,CE-0CFA01,Pos,20.1,T,Polka_st
termination,toChurch03,Pos,37.31,T,Polka_st
termination,Ackermann02,Pos,0.0,T,Polka_st
termination,zip01,Pos,5.05,T,Polka_st
termination,append00,Pos,0.0,T,Polka_st
termination,indirect00,Pos,1.52,T,Polka_st
termination,alias_partial02,Pos,0.33,T,Polka_st
termination,x_plus_2_pow_n00,Pos,31.59,T,Polka_st
termination,Fibonacci02,Pos,1.22,T,Polka_st
termination,x_plus_2_pow_n04,Pos,7.85,T,Polka_st
termination,binomial01,Pos,0.0,T,Polka_st
termination,up_down03,Pos,5.5,T,Polka_st
termination,x_plus_2_pow_n03,Pos,7.08,T,Polka_st
termination,up_down01,Pos,5.57,T,Polka_st
termination,alias_partial01,Pos,0.33,T,Polka_st
termination,churchNum01,Pos,115.65,T,Polka_st
termination,CE-0CFA02,Pos,20.6,T,Polka_st
termination,Fibonacci03,Pos,1.18,T,Polka_st
termination,Ackermann04,Pos,0.0,T,Polka_st
termination,McCarthy9101,Pos,0.75,T,Polka_st
termination,toChurch00,Pos,93.25,T,Polka_st
termination,indirectHO02,Pos,7.12,T,Polka_st
termination,up_down00,Pos,5.33,T,Polka_st
termination,CE-1CFA00,Pos,42.53,T,Polka_st
termination,up_down05,Pos,6.33,T,Polka_st
termination,CE-Jones_Bohr03,Pos,3.2,T,Polka_st
termination,CE-1CFA04,Pos,timeout,ER,Polka_st
termination,CE-0CFA04,Pos,132.44,T,Polka_st
termination,indirectHO01,Pos,0.41,T,Polka_st
termination,McCarthy9100,Pos,0.86,T,Polka_st
termination,alias_partial03,Pos,0.65,T,Polka_st
termination,indirectHO00,Pos,1.37,T,Polka_st
termination,Ackermann05,Pos,0.0,T,Polka_st
termination,CE-0CFA03,Pos,19.42,T,Polka_st
termination,zip00,Pos,4.81,T,Polka_st
termination,churchNum02,Pos,timeout,ER,Polka_st
termination,CE-1CFA07,Pos,155.67,T,Polka_st
termination,Ackermann00,Pos,33.76,T,Polka_st
termination,toChurch02,Pos,9.84,T,Polka_st
termination,indirect03,Pos,6.16,T,Polka_st
termination,CE-1CFA05,Pos,timeout,ER,Polka_st
termination,binomial04,Pos,0.0,T,Polka_st
termination,Ackermann06,Pos,0.0,T,Polka_st
termination,McCarthy9103,Pos,1.89,F,Polka_st
termination,append01,Pos,0.01,T,Polka_st
termination,indirect01,Pos,28.43,T,Polka_st
termination,up_down02,Pos,6.19,T,Polka_st
termination,CE-Jones_Bohr01,Pos,85.77,T,Polka_st
termination,CE-Jones_Bohr00,Pos,20.04,T,Polka_st
termination,up_down07,Pos,38.79,T,Polka_st
termination,Fibonacci01,Pos,0.42,T,Polka_st
negative,repeat,Neg,0.13,T,Polka_st
negative,zip_unzip,Neg,0.42,T,Polka_st
negative,ex23,Neg,0.14,T,Polka_st
negative,xyz,Neg,0.74,T,Polka_st
negative,binomial00,Neg,1.14,T,Polka_st
negative,compose,Neg,0.01,T,Polka_st
negative,ack01false,Neg,1.14,T,Polka_st
negative,xy10,Neg,0.15,T,Polka_st
negative,xy4,Neg,0.21,T,Polka_st
negative,inductive1-1,Neg,0.14,T,Polka_st
negative,up_down01,Neg,0.66,T,Polka_st
negative,xyz2,Neg,0.73,T,Polka_st
negative,indirectHO01,Neg,1.07,T,Polka_st
negative,x_plus_2_pow_n01,Neg,18.57,T,Polka_st
negative,zip00,Neg,4.31,T,Polka_st
negative,CE-Jones_Bohr04,Neg,10.47,T,Polka_st
negative,01_ic3,Neg,0.03,T,Polka_st
list,simple,Pos,0.3,T,Polka_st
list,fold_left,Pos,0.77,F,Polka_st
list,nth,Pos,0.35,T,Polka_st
list,fold_fun_list,Pos,1.63,T,Polka_st
list,zipunzip,Pos,0.64,T,Polka_st
list,length,Pos,0.2,T,Polka_st
list,risers,Pos,0.62,T,Polka_st
list,forall_leq,Pos,0.27,T,Polka_st
list,isnil,Pos,0.05,T,Polka_st
list,mem,Pos,0.32,T,Polka_st
list,fold_div,Pos,1.02,F,Polka_st
list,mapfilter,Pos,0.09,T,Polka_st
list,iter,Pos,0.23,T,Polka_st
list,fold_right,Pos,0.86,T,Polka_st
list,list_rec,Pos,0.4,T,Polka_st
list,list,Pos,0.17,F,Polka_st
list,sieve,Pos,2.16,F,Polka_st
list,reverse,Pos,0.19,F,Polka_st
list,introlist,Pos,0.06,T,Polka_st
list,zip,Pos,0.45,F,Polka_st
